target_idx,context_size,model_name,model_id,route,provider_pin,prompt_version,llm_output,provider,usage,finish_reason,error,attempts,score,match,divergence,length_ratio,refusal,failed
806,10,mistral-medium-3.5,mistralai/mistral-medium-3-5,openrouter,mistral,v2.1,"This elusive quality it is, which causes the thought of whiteness, when divorced from more kindly associations, and coupled with any object terrible in itself, to heighten that terror to the furthest bounds. Witness the white bear of the poles, and the white shark of the tropics; what but their smooth, flaky whiteness makes them the transcendent horrors they are? That ghastly whiteness it is which imparts such an abhorrent mildness, even more loathsome than terrific, to the dumb gloating of their aspect. And so in the fable of the old king of the plank, and the young prince of the guillotine; and so in the inaudible howlings of the white shark, and the silent tossings of the white-whale, the earthly human agents in these cases, by some invisible elan, are made to stand in a sort of all-pervading, innermost relation, within the spirit of the outer monstrousness.",Mistral,"{'completion_tokens': 211, 'prompt_tokens': 3078, 'total_tokens': 3289, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 128, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.0061995, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.0061995, 'upstream_inference_prompt_cost': 0.004617, 'upstream_inference_completions_cost': 0.0015825}}",stop,,1,92.0,True,0.8133971291866029,1.3923444976076556,False,False
2239,10,gpt-5.6-sol,gpt-5.6-sol,openai,,v2.1,"Abashed glances of servile wonder were exchanged by the sailors, as this was said; and with fascinated eyes they awaited whatever magic might follow. But Starbuck looked away.",,"{'completion_tokens': 39, 'prompt_tokens': 980, 'total_tokens': 1019, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0}}",stop,,1,100.0,True,1.0,1.0,False,False
1459,1,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,openrouter,anthropic,v2.1,"But now forget all about blinds and whiskers for a moment, and, standing in the bows of the ship, look at the pumps; and as you regard them, you will be struck by their resemblance to the human skull, beheld in the same situation, and from the same point of view.",Anthropic,"{'completion_tokens': 69, 'prompt_tokens': 278, 'total_tokens': 347, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.001869, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.001869, 'upstream_inference_prompt_cost': 0.000834, 'upstream_inference_completions_cost': 0.001035}}",stop,,1,63.0,False,0.12441679626749612,0.40902021772939345,False,False
1539,1,claude-haiku-4.5,anthropic/claude-haiku-4.5,openrouter,anthropic,v2.1,"But from the great Leviathan's hiding-place, the very excess of his blind rage now brought him straight up to the surface again—for, darted harpoon in him, he must die of an ichneumon fate; locked to three bits of board, he must either turn and rend his captors, or else die the death. But the three boats lay there motionless on the sea, and the three lines attached to the whale's body stretched away to the horizon like the cords of some titanic harp. And now, as if by some spell, the whale came churning his tail among the boats; and once more the three harpoons were darted into him, and the whale, sounding again, dragged the three boats after him in a chase that seemed to have no end.",Anthropic,"{'completion_tokens': 175, 'prompt_tokens': 435, 'total_tokens': 610, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.00131, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.00131, 'upstream_inference_prompt_cost': 0.000435, 'upstream_inference_completions_cost': 0.000875}}",stop,,1,45.0,False,0.0,2.5018050541516246,False,False
931,1,glm-5.2,z-ai/glm-5.2,openrouter,z-ai,v2.1,"But not a bit did Ahab seem to mind the air-tight look of the Sperm Whale's flukes, nor the apparent calmness of the blue sea; but with his boat's crew still intent upon him, he began rapidly to row around the spot where the whale had last been seen, as if to mark it with a circle. Nor was this all. As if to still further intensify the silence, and the suspense, the three boats in the rear, after a brief interval, began to row slowly and cautiously toward their commander, as if they were afraid of disturbing the waters. But Ahab hailed them on no account to approach him, and they lay on their oars, waiting.",Z.AI,"{'completion_tokens': 143, 'prompt_tokens': 421, 'total_tokens': 564, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.0012186, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.0012186, 'upstream_inference_prompt_cost': 0.0005894, 'upstream_inference_completions_cost': 0.0006292}}",stop,,1,38.0,False,0.0,7.675,False,False
1539,1,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,openrouter,anthropic,v2.1,"In the course of the day, he was gotten up; and the three boats, in the first obscurity of the evening, pushed off to the ship. As they neared her, the stranger vessel hove in sight, and proved to be the very ship which had been spoken three days previous. She was the Jungfrau, Derick De Deer, master, of Bremen.",Anthropic,"{'completion_tokens': 85, 'prompt_tokens': 436, 'total_tokens': 521, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.002583, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.002583, 'upstream_inference_prompt_cost': 0.001308, 'upstream_inference_completions_cost': 0.001275}}",stop,,1,49.0,False,0.02888086642599278,1.1299638989169676,False,False
931,1,claude-haiku-4.5,anthropic/claude-haiku-4.5,openrouter,anthropic,v2.1,"""Every man looked towards his chief; but the chief was intent upon the whale, which he was now perceiving to be heading very rapidly towards the lee ward; and as he perceived this, a certain intensity of purpose shone in his eye. The boats had not gone very far on this new course before Ahab sharply ordered his men to change their direction, and to pull with all their might in a direction nearly opposite to that in which they had been rowing. A few minutes of the most violent exertion followed. Spray flew in showers over the bows of the pitching boats, as, pulling with might and main, the rowers drove them forward. But the whale, diving deeper and deeper, seemed to elude their pursuit; and after a long and exhausting chase, Ahab reluctantly gave the signal to return.""",Anthropic,"{'completion_tokens': 178, 'prompt_tokens': 453, 'total_tokens': 631, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.001343, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.001343, 'upstream_inference_prompt_cost': 0.000453, 'upstream_inference_completions_cost': 0.00089}}",stop,,1,54.0,False,0.20253164556962025,9.725,False,False
806,10,gpt-5.6-sol,gpt-5.6-sol,openai,,v2.1,"This elusive quality it is, which causes the thought of whiteness, when divorced from more kindly associations, and coupled with any object terrible in itself, to heighten that terror to the furthest bounds. Witness the white bear of the poles, and the white shark of the tropics; what but their smooth, flaky whiteness makes them the transcendent horrors they are? That ghastly whiteness it is which imparts such an abhorrent mildness, even more loathsome than terrific, to the dumb gloating of their aspect. So that not the fierce-fanged tiger in his heraldic coat can so stagger courage as the white-shrouded bear or shark.",,"{'completion_tokens': 140, 'prompt_tokens': 2994, 'total_tokens': 3134, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 2991}}",stop,,1,100.0,True,0.9984051036682615,0.9984051036682615,False,False
1539,1,glm-5.2,z-ai/glm-5.2,openrouter,z-ai,v2.1,"In that deep, unsearchable vale the wounded whale was writhing, now wholly at the mercy of the three thin, frail, embedded lines. Nor did those thin lines, and that slender, yielding, embedded board, only by their wondrous cohesion, long maintain their hold. It was clear, then, that the whale had now sunk below or within the rocky masses of the sea-bottom, and was dragging the three boats down into the depths.",Z.AI,"{'completion_tokens': 92, 'prompt_tokens': 402, 'total_tokens': 494, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.0009676, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.0009676, 'upstream_inference_prompt_cost': 0.0005628, 'upstream_inference_completions_cost': 0.0004048}}",stop,,1,44.0,False,0.05776173285198556,1.4909747292418774,False,False
89,10,qwen3.7-max,qwen/qwen3.7-max,openrouter,alibaba,v2.1,"But the interval was too brief; for ere I could speak, he had blown out the candle and tumbled into bed beside me. I felt his warm, tattooed arm pressing against my side, and though I tried to edge away towards the wall, there was no escaping the contact of this strange bedfellow. He lay perfectly still, breathing heavily in the darkness, while I remained rigid with apprehension, listening to every sound and wondering what manner of creature I was now yoked to for the night. At length, unable to endure the suspense any longer, I resolved that come what might, I would address him on the morrow and demand an explanation of his outlandish ways, but for the present I could only lie there in silent dread, commending myself once more to whatever protection heaven might afford a man in such extraordinary circumstances.",Alibaba,"{'completion_tokens': 171, 'prompt_tokens': 2348, 'total_tokens': 2519, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.004219975, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.004219975, 'upstream_inference_prompt_cost': 0.0034633, 'upstream_inference_completions_cost': 0.000756675}}",stop,,1,45.0,False,0.035269709543568464,1.7074688796680497,False,False
89,10,grok-4.3,x-ai/grok-4.3,openrouter,xai,v2.1,"I was so afraid of him that I was not game enough just then to address him, and demand a satisfactory answer concerning what seemed inexplicable in him.",xAI,"{'completion_tokens': 30, 'prompt_tokens': 2456, 'total_tokens': 2486, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 256, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.0028762, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.0028762, 'upstream_inference_prompt_cost': 0.0028012, 'upstream_inference_completions_cost': 7.5e-05}}",stop,,1,45.0,False,0.0,0.3153526970954357,False,False
1539,1,deepseek-v4-pro,deepseek/deepseek-v4-pro-0813,openrouter,parasail,v2.1,"In that sloping afternoon sunlight, the shadows that the three boats sent down beneath the surface, must have been long enough and broad enough to shade half a dozen of the buried leviathans; yet those shadows were but a small part of the immense and unrecorded shadows which the sun at that hour was casting from the three boats, as they lay there floating on that mystical blue ocean.",Parasail,"{'completion_tokens': 80, 'prompt_tokens': 400, 'total_tokens': 480, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.0008448, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.0008448, 'upstream_inference_prompt_cost': 0.000528, 'upstream_inference_completions_cost': 0.0003168}}",stop,,1,80.0,False,0.5703971119133574,1.3935018050541517,False,False
931,1,qwen3.8-27b,qwen/qwen3.8-27b,openrouter,akashml,v2.1,"But now, as if by some sudden, mysterious impulse, the whole boat seemed to start forward with a fresh, quick impulse, and the oars, which had been peaked, were again dipped into the water, and the crew pulled on with a vigor that seemed to defy the very laws of nature.",AkashML,"{'completion_tokens': 62, 'prompt_tokens': 437, 'total_tokens': 499, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.00039505, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.00039505, 'upstream_inference_prompt_cost': 0.00019665, 'upstream_inference_completions_cost': 0.0001984}}",stop,,1,36.0,False,0.0,3.375,False,False
89,10,gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,openrouter,google-ai-studio,v2.1,"But the interval I spent in deliberating what to say, was a fatal one. Seizing his tomahawk from the table, he examined the head of it for an instant, and then holding it to the light, with his mouth at the handle, he puffed out great clouds of tobacco smoke. The next moment the light was extinguished, and this wild cannibal, tomahawk between his teeth, sprang into bed with me. I sang out, I could not help it, now; and to add to my horror, I thought I heard the savage grunt, as in a fright. He upbraided me with some unintelligible gibberish, and then, as I thought, he began to feel for the tomahawk, and to make a motion as if he were about to scalp me. I roared out, ""Landlord! landlord! fire! water! help! help! help!""",Google AI Studio,"{'completion_tokens': 184, 'prompt_tokens': 2301, 'total_tokens': 2485, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.00085125, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.00085125, 'upstream_inference_prompt_cost': 0.00057525, 'upstream_inference_completions_cost': 0.000276}}",stop,,1,93.0,True,0.14730290456431536,1.508298755186722,False,False
1459,1,claude-haiku-4.5,anthropic/claude-haiku-4.5,openrouter,anthropic,v2.1,"So far as this enterprise of whaling was concerned, the use of these fins for the ladies' wear was long since virtually at an end; though in some parts of the world the demand still continues. But why enlarge upon this? It is enough to say that the whalebone thus obtained was of immense value in those days, before India rubber and gutta percha were discovered. Queequeg now came forward with a harpoon of his own contriving, and offered to take the lead in the attack; but Starbuck, the chief mate, forbade it, resolving that he himself would have the honor of the first descent.",Anthropic,"{'completion_tokens': 139, 'prompt_tokens': 277, 'total_tokens': 416, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.000972, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.000972, 'upstream_inference_prompt_cost': 0.000277, 'upstream_inference_completions_cost': 0.000695}}",stop,,1,45.0,False,0.0,0.9035769828926905,False,False
1459,1,glm-5.2,z-ai/glm-5.2,openrouter,z-ai,v2.1,"But now to understand the uses of the whalebone, we must go back a little. It was in the early part of the eighteenth century that the whalebone first came into general use. Previous to that period, the stays of the ladies were stiffened with a framework of wood, and occasionally of iron; though the latter was more especially in vogue among the dames of Germany. But whether it were the wood or the iron, it was in either case a sorry enough substitute for the elastic and pliant whalebone.",Z.AI,"{'completion_tokens': 106, 'prompt_tokens': 265, 'total_tokens': 371, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 256, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.00054556, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.00054556, 'upstream_inference_prompt_cost': 7.916e-05, 'upstream_inference_completions_cost': 0.0004664}}",stop,,1,47.0,False,0.015552099533437015,0.7651632970451011,False,False
931,1,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,openrouter,anthropic,v2.1,"""Swim away from me, do ye?"" murmured Ahab, gazing over into the water. There seemed but little in the words, but the tone conveyed more of deep helpless sadness than the insane old man had ever before evinced. But turning to the steersman, who thus far had been holding the boat stationary, Ahab commanded the vessel to be slightly altered, and the boat paddled upon the smooth, medallion-shaped tablet, reserved for that daily purpose on the upper part of the line-tub. Some harpooneers will consume almost an entire morning in this occupation, so that ere the White Whale be raised, it must be remembered, that of all ships separately sailing the sea, the whalers have most reason to be sociable—and they are so. Whereas, some merchant ships crossing each other's wake in the mid-Atlantic, will oftentimes pass on without so much as a single word of recognition, mutually cutting each other on the high seas, like a brace of dandies in Broadway; and all the time indulging, perhaps, in finical criticism upon each other's rig. As for Men-of-War, when they chance to meet at sea, they first go through such a string of silly bowings and scrapings, such a ducking of ensigns, that there does not seem to be much right-down hearty good-will and brotherly love about it at all.",Anthropic,"{'completion_tokens': 316, 'prompt_tokens': 454, 'total_tokens': 770, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.006102, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.006102, 'upstream_inference_prompt_cost': 0.001362, 'upstream_inference_completions_cost': 0.00474}}",stop,,1,39.0,False,0.0,15.9375,False,False
1539,1,qwen3.8-27b,qwen/qwen3.8-27b,openrouter,akashml,v2.1,"But now, as the three boats lay there, and the men in them, with their eyes fixed on the faint, thin lines of rope, seemed to be in a state of suspended animation, the silence was broken by a sudden, sharp crack, as if a bone had snapped. It was a sound that came from the depths, a sound that was both terrible and strange, and it sent a shiver through the hearts of the men. They looked at one another, their faces pale with fear, and for a moment, they forgot their fear of the whale and were filled with a new and terrible dread. What had happened? Had the whale broken free? Or had something else, something even more terrible, occurred? The men in the boats held their breath, waiting for the next sound, the next sign of what was to come.",AkashML,"{'completion_tokens': 170, 'prompt_tokens': 417, 'total_tokens': 587, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.00073165, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.00073165, 'upstream_inference_prompt_cost': 0.00018765, 'upstream_inference_completions_cost': 0.000544}}",stop,,1,45.0,False,0.0,2.6895306859205776,False,False
1459,1,deepseek-v4-pro,deepseek/deepseek-v4-pro-0813,openrouter,parasail,v2.1,"But Beeswax, though a dull and unpoetical substance, was yet sufficiently interesting to the Dutch, for they made it an article of commerce; and, in the days of the whale fishery, it was no uncommon thing to see it brought to the ship’s side in large lumps, and then stowed away in the hold, to be sold to the soap-boilers and candle-makers of Europe.",Parasail,"{'completion_tokens': 85, 'prompt_tokens': 265, 'total_tokens': 350, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.0006864, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.0006864, 'upstream_inference_prompt_cost': 0.0003498, 'upstream_inference_completions_cost': 0.0003366}}",stop,,1,46.0,False,0.006220839813374806,0.5458786936236392,False,False
931,1,deepseek-v4-pro,deepseek/deepseek-v4-pro-0813,openrouter,parasail,v2.1,"“Pull, pull, my fine hearts-alive; pull, my children; pull, my little ones,” drawlingly and soothingly sighed Stubb to his crew, some of whom still showed signs of uneasiness. “Why don’t you break your backbones, my boys? What is it you stare at? Those chaps in yonder boat? Tut! They are only five more hands come to help us—never mind from where—the more the merrier. Pull, then, do pull; never mind the brimstone—devils are good fellows enough. So, so; there you are now; that’s the stroke for a thousand pounds; that’s the stroke to sweep the stakes! Hurrah for the gold cup of sperm oil, my heroes! Three cheers, men—all hearts alive! Easy, easy; don’t be in a hurry—don’t be in a hurry. Why don’t you snap your oars, you rascals? Bite something, you dogs! So, so, so, then;—softly, softly! That’s it—that’s it! long and strong. Give way there, give way! The devil fetch ye, ye ragamuffin rapscallions; ye are all asleep. Stop snoring, ye sleepers, and pull. Pull, will ye? pull, can’t ye? pull, won’t ye? Why in the name of gudgeons and ginger-cakes don’t ye pull?—pull and break something! pull, and start your eyes out! Here!” whipping out the sharp knife from his girdle; “every mother’s son of ye draw his knife, and pull with the blade between his teeth. That’s it—that’s it. Now ye do something; that looks like it, my steel-bits. Start her—start her, my silver-spoons! Start her, marling-spikes!”",Parasail,"{'completion_tokens': 407, 'prompt_tokens': 418, 'total_tokens': 825, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.00216348, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.00216348, 'upstream_inference_prompt_cost': 0.00055176, 'upstream_inference_completions_cost': 0.00161172}}",stop,,1,33.0,False,0.0,17.6125,False,False
931,1,qwen3.7-max,qwen/qwen3.7-max,openrouter,alibaba,v2.1,"“Unship the oars!” whispered Ahab, and the crew obeyed; “stand by to lower!” and in a moment the boat was silently dropped into the sea. The other boats followed suit, and all four were soon floating upon the water, with their crews standing up in them, peering over the gunwales, and waiting for the whales to rise again. But no sign of them appeared; the sea was as smooth as glass, and the sky as clear as crystal; not a ripple disturbed the surface, not a cloud dimmed the azure; and the sun shone down with a fervent heat that seemed to penetrate the very depths of the ocean. Still Ahab stood erect, his eyes fixed upon the spot where the whales had disappeared, his brow contracted in intense thought, as if he could fathom the secrets of the deep by sheer force of will.",Alibaba,"{'completion_tokens': 179, 'prompt_tokens': 437, 'total_tokens': 616, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.00143665, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.00143665, 'upstream_inference_prompt_cost': 0.000644575, 'upstream_inference_completions_cost': 0.000792075}}",stop,,1,47.0,False,0.0,9.725,False,False
1539,1,qwen3.7-max,qwen/qwen3.7-max,openrouter,alibaba,v2.1,"In the sloping afternoon sunlight that now slanted beneath the surface of the sea, the blue beams seemed to be searching for him; but as if too much awed by the grandeur of their own creation, they only pierced a little way into the transparent depths, and then were lost in the vast, ungraspable azure. Meanwhile, the three boats were still gently rocking on the long, easy swell, and the crews sat motionless at their oars, gazing down into the water with a sort of reverential awe, as though they were looking upon some sacred mystery hidden in the deep. Not a word was spoken; not a sound was heard save the soft lap of the waves against the hulls, and the faint, distant sighing of the wind through the rigging overhead; all nature seemed to hold her breath in suspense, waiting for the next movement of the mighty creature whose life was now hanging by such slender threads above the abyss.",Alibaba,"{'completion_tokens': 194, 'prompt_tokens': 417, 'total_tokens': 611, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.001473525, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.001473525, 'upstream_inference_prompt_cost': 0.000615075, 'upstream_inference_completions_cost': 0.00085845}}",stop,,1,54.0,False,0.12274368231046931,3.234657039711191,False,False
931,1,grok-4.3,x-ai/grok-4.3,openrouter,xai,v2.1,"Instantly the three spread boats in the rear paused on their way. The whales had irregularly settled bodily down into the blue, thus giving no distantly discernible token of the movement, though from his closer vicinity Ahab had observed it. “Lower away then; d’ye hear?” shouting across the deck. “Lower away there, I say.”",xAI,"{'completion_tokens': 70, 'prompt_tokens': 591, 'total_tokens': 661, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 256, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.00064495, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.00064495, 'upstream_inference_prompt_cost': 0.00046995, 'upstream_inference_completions_cost': 0.000175}}",stop,,1,39.0,False,0.0,4.05,False,False
1539,1,grok-4.3,x-ai/grok-4.3,openrouter,xai,v2.1,"For that strange spectacle observable in all sperm whales dying—the turning sunwards of the head, and the fatal entrance of the head into the gloom of the waters; though this also holds true of all whales always, when they are close to the surface, and there is no earthly way of finding it out when he drops seething into the yawning jaws awaiting him; and the whale was now going head out; splash, splash!",xAI,"{'completion_tokens': 86, 'prompt_tokens': 576, 'total_tokens': 662, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 256, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.0006662, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.0006662, 'upstream_inference_prompt_cost': 0.0004512, 'upstream_inference_completions_cost': 0.000215}}",stop,,1,47.0,False,0.032490974729241874,1.4693140794223827,False,False
1459,1,qwen3.7-max,qwen/qwen3.7-max,openrouter,alibaba,v2.1,"But as the umbrella has now superseded the farthingale, so in like manner has the steel spring taken the place of the whalebone in the female apparel; and thus, by a curious retribution, the whale, who once furnished the stiffening for the hoops that expanded the skirts of our great-grandmothers, now furnishes the ribs that support the umbrellas which shield their descendants from the rain.",Alibaba,"{'completion_tokens': 83, 'prompt_tokens': 281, 'total_tokens': 364, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.00078175, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.00078175, 'upstream_inference_prompt_cost': 0.000414475, 'upstream_inference_completions_cost': 0.000367275}}",stop,,1,46.0,False,0.004665629860031105,0.6111975116640747,False,False
